DrugName,DrugID_PubChemCID,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetGeneSymbol_Entrez
ibrutinib,24821094,CHEMBL1873475,DB09053,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,BLK
ibrutinib,24821094,CHEMBL1873475,DB09053,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,BMX
ibrutinib,24821094,CHEMBL1873475,DB09053,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,BTK
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,IL1B
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,IL6
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,PDE3A
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,PDE4A
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,PDE4B
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,PDE4C
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,PDE4D
ibudilast,3671,CHEMBL19449,DB05266,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,PDE5A
ibuprofen,3672,CHEMBL521,DB01050,CC(C)Cc1ccc(cc1)C(C)C(O)=O,PTGS1
ibuprofen,3672,CHEMBL521,DB01050,CC(C)Cc1ccc(cc1)C(C)C(O)=O,PTGS2
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,ASIC1
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,BCL2
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,CFTR
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,FABP2
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,PLAT
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,PPARG
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,PTGS1
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,PTGS2
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,SLC5A8
ibuprofen-(s),39912,CHEMBL175,DB09213,CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,THBD
ibuprofen-lysine,42368,NA,NA,NCCCC[C@H](N)C(O)=O.CC(C)Cc1ccc(cc1)C(C)C(O)=O,PTGS1
ibuprofen-lysine,42368,NA,NA,NCCCC[C@H](N)C(O)=O.CC(C)Cc1ccc(cc1)C(C)C(O)=O,PTGS2
ibuprofen-piconol,3673,CHEMBL2106254,NA,CC(C)Cc1ccc(cc1)C(C)C(=O)OCc1ccccn1,PTGS1
ibuprofen-piconol,3673,CHEMBL2106254,NA,CC(C)Cc1ccc(cc1)C(C)C(=O)OCc1ccccn1,PTGS2
ibutamoren,178024,CHEMBL13817,NA,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CN(c3ccccc23)S(C)(=O)=O)CC1,GHR
ibutamoren,178024,CHEMBL13817,NA,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CN(c3ccccc23)S(C)(=O)=O)CC1,GHSR
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CACNA1C
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CACNA2D1
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CACNB1
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CACNG1
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,KCNH2
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,KCNH6
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,KCNH7
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,KCNJ11
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,KCNK1
ibutilide,60753,CHEMBL533,DB00308,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,KCNK6
icariin,NA,NA,NA,COc1ccc(cc1)-c1oc2c(CC=C(C)C)c(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c2c(=O)c1OC1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O,PDE5A
icaritin,5318980,CHEMBL498485,DB12672,COc1ccc(cc1)-c1oc2c(CC=C(C)C)c(O)cc(O)c2c(=O)c1O,PDE5A
icatibant-acetate,6918173,CHEMBL2028850,NA,N[C@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,ANPEP
icatibant-acetate,6918173,CHEMBL2028850,NA,N[C@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,BDKRB2
ICG-001,NA,NA,NA,Oc1ccc(C[C@H]2N3[C@H](CN(Cc4cccc5ccccc45)C2=O)N(CCC3=O)C(=O)NCc2ccccc2)cc1,CTNNB1
ICI-162846,134778,CHEMBL1593717,NA,NC(=O)CCCCn1ccc(n1)\N=C(/N)NCC(F)(F)F,HRH2
ICI-192605,6604763,CHEMBL30024,NA,OC(=O)CC\C=C/C[C@@H]1CO[C@@H](O[C@@H]1c1ccccc1O)c1ccccc1Cl,TBXA2R
ICI-199441,3082718,CHEMBL38576,NA,CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,CYP2D6
ICI-199441,3082718,CHEMBL38576,NA,CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,OPRD1
ICI-199441,3082718,CHEMBL38576,NA,CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,OPRK1
ICI-199441,3082718,CHEMBL38576,NA,CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,OPRM1
ICI-199441,3082718,CHEMBL38576,NA,CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,UTS2R
ICI-89406,123686,CHEMBL11268,NA,OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,ADRB1
ICI-89406,123686,CHEMBL11268,NA,OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,ADRB2
icilin,161930,CHEMBL258405,NA,Oc1ccccc1N1CC=C(NC1=O)c1cccc(c1)[N+]([O-])=O,TRPA1
icilin,161930,CHEMBL258405,NA,Oc1ccccc1N1CC=C(NC1=O)c1cccc(c1)[N+]([O-])=O,TRPM8
icomucret,5280724,CHEMBL594621,NA,CCCCC[C@H](O)\C=C\C=C/C\C=C/C\C=C/CCCC(O)=O,LTB4R2
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,ACSL3
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,ACSL4
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,FADS1
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,FFAR1
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,PPARD
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,PPARG
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,PTGS1
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,PTGS2
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,SLC8A1
icosapent,446284,CHEMBL460026,DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,TRPV1
icotinib,22024915,CHEMBL2087361,DB11737,C#Cc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,EGFR
IC261,5288600,CHEMBL489156,DB03083,COc1cc(OC)c(\C=C2\C(=O)Nc3ccccc23)c(OC)c1,CSNK1A1
IC261,5288600,CHEMBL489156,DB03083,COc1cc(OC)c(\C=C2\C(=O)Nc3ccccc23)c(OC)c1,CSNK1D
IC261,5288600,CHEMBL489156,DB03083,COc1cc(OC)c(\C=C2\C(=O)Nc3ccccc23)c(OC)c1,CSNK1E
IC261,5288600,CHEMBL489156,DB03083,COc1cc(OC)c(\C=C2\C(=O)Nc3ccccc23)c(OC)c1,CSNK1G2
ID-1101,40561613,NA,NA,C[C@H](O)[C@H](C)[C@H](N)C(O)=O,INS
idalopirdine,21071390,CHEMBL3286580,DB11957,FC(F)C(F)(F)COc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,HTR6
idarubicin,42890,CHEMBL1117,DB01177,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O,TOP2A
idasanutlin,53358942,CHEMBL2402737,DB12325,COc1cc(ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]1c1cccc(Cl)c1F)c1ccc(Cl)cc1F)C(O)=O,MDM2
idasanutlin,53358942,CHEMBL2402737,DB12325,COc1cc(ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]1c1cccc(Cl)c1F)c1ccc(Cl)cc1F)C(O)=O,TP53
idazoxan,54459,CHEMBL10316,DB12551,C1CN=C(N1)C1COc2ccccc2O1,ADRA2A
idelalisib,11625818,CHEMBL2216870,DB09054,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,PIK3CA
idelalisib,11625818,CHEMBL2216870,DB09054,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,PIK3CB
idelalisib,11625818,CHEMBL2216870,DB09054,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,PIK3CD
idelalisib,11625818,CHEMBL2216870,DB09054,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,PIK3CG
IDRA-21,3688,CHEMBL77862,NA,CC1Nc2ccc(Cl)cc2S(=O)(=O)N1,GRIA1
IDRA-21,3688,CHEMBL77862,NA,CC1Nc2ccc(Cl)cc2S(=O)(=O)N1,GRIA2
IDRA-21,3688,CHEMBL77862,NA,CC1Nc2ccc(Cl)cc2S(=O)(=O)N1,GRIA3
IDRA-21,3688,CHEMBL77862,NA,CC1Nc2ccc(Cl)cc2S(=O)(=O)N1,GRIA4
idronoxil,219100,CHEMBL1957038,DB04915,Oc1ccc(cc1)C1=Cc2ccc(O)cc2OC1,ENOX2
idronoxil,219100,CHEMBL1957038,DB04915,Oc1ccc(cc1)C1=Cc2ccc(O)cc2OC1,SPHK1
IEM1460,3248290,CHEMBL1618199,NA,C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2,GRIA2
IEM1754,9887868,NA,NA,NCCCCCNCC12CC3CC(CC(C3)C1)C2,GRIA1
ifenprodil,3689,CHEMBL305187,DB08954,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,GRIN1
ifenprodil,3689,CHEMBL305187,DB08954,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,GRIN2B
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP2A6
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP2B6
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP2C18
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP2C19
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP2C8
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP2C9
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP3A4
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP3A5
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,CYP3A7
ifosfamide,3690,CHEMBL1024,DB01181,ClCCNP1(=O)OCCCN1CCCl,PTGS1
igmesine,6438340,CHEMBL2110660,NA,CCC(C\C=C\c1ccccc1)(N(C)CC1CC1)c1ccccc1,SIGMAR1
iguratimod,124246,CHEMBL2107455,DB12233,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,PTGS2
IKK-16,9549298,CHEMBL200027,NA,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,IKBKB
IKK-2-inhibitor,2807869,CHEMBL193093,NA,NC(=O)c1sc(cc1N)-c1ccsc1,IKBKB
IKK-2-inhibitor-V,5081913,CHEMBL536151,NA,Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,IKBKB
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,ACAN
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,ADAM28
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP1
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP12
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP13
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP14
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP2
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP3
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP8
ilomastat,132519,CHEMBL19611,DB02255,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,MMP9
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,ADRA1A
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,ADRA2C
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,DRD1
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,DRD2
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,DRD3
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,DRD4
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,HRH1
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,HTR1A
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,HTR2A
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,HTR6
iloperidone,71360,CHEMBL14376,DB04946,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,HTR7
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PDE4A
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PDE4B
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PDE4C
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PDE4D
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PLAT
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGDR
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGER1
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGER2
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGER3
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGER4
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGFR
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,PTGIR
iloprost,5311181,CHEMBL494,DB01088,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,TBXA2R
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,ABL1
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,CSF1R
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,DDR1
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,KIT
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,NTRK1
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,PDGFRA
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,PDGFRB
imatinib,5291,CHEMBL941,DB00619,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,RET
imetit,3692,CHEMBL19439,NA,NC(=N)SCCc1c[nH]cn1,HRH3
imetit,3692,CHEMBL19439,NA,NC(=N)SCCc1c[nH]cn1,HRH4
imexon,68791,CHEMBL146428,DB05003,N=C1NC(=O)N2CC12,RRM1
imexon,68791,CHEMBL146428,DB05003,N=C1NC(=O)N2CC12,RRM2
imidacloprid,86418,CHEMBL406819,DB11421,[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1,CHRFAM7A
imidafenacin,6433090,CHEMBL53366,DB09262,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,CHRM1
imidafenacin,6433090,CHEMBL53366,DB09262,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,CHRM3
imidapril,58153740,CHEMBL99701,NA,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](CN(C)C1=O)C(O)=O,ACE
imiloxan,133621,CHEMBL347695,NA,CCn1ccnc1CC1COc2ccccc2O1,ADRA2A
imiloxan,133621,CHEMBL347695,NA,CCn1ccnc1CC1COc2ccccc2O1,ADRA2B
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,ADRA1A
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,ADRA1B
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,ADRA1D
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,CHRM1
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,CHRM2
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,CHRM3
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,CHRM4
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,CHRM5
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,DRD1
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,DRD2
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,DRD5
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,HRH1
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,HTR1A
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,HTR2A
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,HTR2C
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,HTR6
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,HTR7
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,KCND2
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,KCND3
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,KCNH1
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,KCNH2
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,SLC6A2
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,SLC6A3
imipramine,3696,CHEMBL11,DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc12,SLC6A4
imiquimod,57469,CHEMBL1282,DB00724,CC(C)Cn1cnc2c(N)nc3ccccc3c12,TLR7
imiquimod,57469,CHEMBL1282,DB00724,CC(C)Cn1cnc2c(N)nc3ccccc3c12,TLR8
immepip,3035842,CHEMBL18661,NA,C(C1CCNCC1)c1c[nH]cn1,HRH3
immepip,3035842,CHEMBL18661,NA,C(C1CCNCC1)c1c[nH]cn1,HRH4
immethridine,9989505,CHEMBL82298,NA,C(c1cnc[nH]1)c1ccncc1,HRH3
impentamine,9793868,CHEMBL417096,NA,NCCCCCc1cnc[nH]1,HRH3
INC-280,25145656,CHEMBL3188267,DB11791,CNC(=O)c1ccc(cc1F)-c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,MET
INCA-6,230748,CHEMBL1474701,NA,O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc12,NFATC1
INCB-024360,NA,NA,NA,NS(=O)(=O)NCCNc1nonc1\C(Nc1ccc(F)c(Br)c1)=N\O,IDO1
INCB-3284,NA,NA,NA,COc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,CCR2
indacaterol,6918554,CHEMBL1095777,DB05039,CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,ADRB1
