DrugName,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetID_Entrez,TargetGeneSymbol_Entrez
ethchlorvynol,CHEMBL591,DB00189,[H]C(Cl)=CC(O)(CC)C#C,2564,GABRE
ethchlorvynol,CHEMBL591,DB00189,[H]C(Cl)=CC(O)(CC)C#C,2565,GABRG1
ethchlorvynol,CHEMBL591,DB00189,[H]C(Cl)=CC(O)(CC)C#C,2566,GABRG2
ethchlorvynol,CHEMBL591,DB00189,[H]C(Cl)=CC(O)(CC)C#C,2567,GABRG3
ethchlorvynol,CHEMBL591,DB00189,[H]C(Cl)=CC(O)(CC)C#C,2568,GABRP
ethchlorvynol,CHEMBL591,DB00189,[H]C(Cl)=CC(O)(CC)C#C,55879,GABRQ
etheno-nad,NA,NA,[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(O)=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2N=CN2C=CN=C32)[C@]([H])(O)[C@]1([H])O,3939,LDHA
etheno-nad,NA,NA,[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(O)=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2N=CN2C=CN=C32)[C@]([H])(O)[C@]1([H])O,683,BST1
etheno-nadp,NA,NA,[H][C@@]1(O)O[C@]([H])(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C3N=CN3C=CN=C43)[C@]([H])(OP(O)(O)=O)[C@]2([H])O)[C@@]([H])(O)[C@@]1([H])O,683,BST1
ethinamate,CHEMBL1576,DB01031,NC(=O)OC1(CCCCC1)C#C,759,CA1
ethinamate,CHEMBL1576,DB01031,NC(=O)OC1(CCCCC1)C#C,760,CA2
ethinyl estradiol,CHEMBL691,DB00977,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,2099,ESR1
ethinyl estradiol,CHEMBL691,DB00977,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,8856,NR1I2
ethopropazine,CHEMBL1206,DB00392,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,1128,CHRM1
ethopropazine,CHEMBL1206,DB00392,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,1129,CHRM2
ethopropazine,CHEMBL1206,DB00392,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,116443,GRIN3A
ethosuximide,CHEMBL696,DB00593,CCC1(C)CC(=O)NC1=O,8913,CACNA1G
ethotoin,CHEMBL1095,DB00754,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,6331,SCN5A
ethoxzolamide,CHEMBL18,DB00311,CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,759,CA1
ethoxzolamide,CHEMBL18,DB00311,CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,760,CA2
ethoxzolamide,CHEMBL18,DB00311,CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,762,CA4
ethoxzolamide,CHEMBL18,DB00311,CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,766,CA7
ethyl (1e)-2-phenyl-n-(sulfooxy)ethanimidothioate,NA,DB04779,CCS\C(CC1=CC=CC=C1)=N/OS(O)(=O)=O,3938,LCT
ethyl 3-[(e)-2-amino-1-cyanoethenyl]-6-7-dichloro-1-methyl-1h-indole-2-carboxylate,CHEMBL1236620,NA,CCOC(=O)C1=C(\C(=C/N)C#N)C2=C(N1C)C(Cl)=C(Cl)C=C2,1195,CLK1
ethyl 3-[(e)-2-amino-1-cyanoethenyl]-6-7-dichloro-1-methyl-1h-indole-2-carboxylate,CHEMBL1236620,NA,CCOC(=O)C1=C(\C(=C/N)C#N)C2=C(N1C)C(Cl)=C(Cl)C=C2,1198,CLK3
ethyl 3-[4-(aminosulfonyl)phenyl]propanoate,NA,DB08157,CCOC(=O)CCC1=CC=C(C=C1)S(N)(=O)=O,759,CA1
ethyl 3-[4-(aminosulfonyl)phenyl]propanoate,NA,DB08157,CCOC(=O)CCC1=CC=C(C=C1)S(N)(=O)=O,760,CA2
ethyl 4-[(4-chloropyridin-2-yl)amino]piperidine-1-carboxylate,CHEMBL1221660,DB07306,CCOC(=O)N1CCC(CC1)NC1=NC=CC(Cl)=C1,4843,NOS2
ethyl 4-[(4-methylpyridin-2-yl)amino]piperidine-1-carboxylate,CHEMBL420671,DB07388,CCOC(=O)N1CCC(CC1)NC1=NC=CC(C)=C1,4843,NOS2
ethyl 4-[(4-methylpyridin-2-yl)amino]piperidine-1-carboxylate,CHEMBL420671,DB07388,CCOC(=O)N1CCC(CC1)NC1=NC=CC(C)=C1,4846,NOS3
ethyl dihydrogen phosphate,NA,DB03822,CCOP(O)(O)=O,590,BCHE
ethyl hydrogen diethylamidophosphate,NA,DB08658,CCO[P@](O)(=O)N(CC)CC,590,BCHE
ethyl isocyanide,NA,NA,CC[N+]#C,4151,MB
ethyl oxo(piperidin-1-yl)acetate,NA,DB02419,CCOC(=O)C(=O)N1CCCCC1,5478,PPIA
ethyl pyruvate,CHEMBL173373,DB05869,CCOC(=O)C(C)=O,7124,TNF
ethyl pyruvate,CHEMBL173373,DB05869,CCOC(=O)C(C)=O,3146,HMGB1
ethylmercurithiosalicylic acid,NA,DB02731,CC[Hg]SC1=CC=CC=C1C(O)=O,5019,OXCT1
ethylmorphine,CHEMBL1712170,DB01466,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,4988,OPRM1
ethynodiol diacetate,CHEMBL1200624,DB00823,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],2099,ESR1
ethynodiol diacetate,CHEMBL1200624,DB00823,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],5241,PGR
etidronic acid,CHEMBL871,DB01077,CC(O)(P(O)(O)=O)P(O)(O)=O,5802,PTPRS
etidronic acid,CHEMBL871,DB01077,CC(O)(P(O)(O)=O)P(O)(O)=O,523,ATP6V1A
etiprednol dicloacetate,CHEMBL2107614,DB05442,[H][C@@]12CC[C@](OC(=O)C(Cl)Cl)(C(=O)OCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,3553,IL1B
etizolam,CHEMBL1289779,DB09166,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,2555,GABRA2
etizolam,CHEMBL1289779,DB09166,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,2556,GABRA3
etizolam,CHEMBL1289779,DB09166,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,2554,GABRA1
etizolam,CHEMBL1289779,DB09166,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,2566,GABRG2
etizolam,CHEMBL1289779,DB09166,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,5724,PTAFR
etodolac,CHEMBL622,DB00749,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,5742,PTGS1
etodolac,CHEMBL622,DB00749,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,5743,PTGS2
etodolac,CHEMBL622,DB00749,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,6256,RXRA
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,151,ADRA2B
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2554,GABRA1
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2555,GABRA2
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2556,GABRA3
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2557,GABRA4
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2558,GABRA5
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2559,GABRA6
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2560,GABRB1
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2561,GABRB2
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2562,GABRB3
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2563,GABRD
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2564,GABRE
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2565,GABRG1
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2566,GABRG2
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2567,GABRG3
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,2568,GABRP
etomidate,CHEMBL681,DB00292,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,55879,GABRQ
etonogestrel,CHEMBL1531,DB00294,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],2099,ESR1
etonogestrel,CHEMBL1531,DB00294,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],5241,PGR
etoposide,CHEMBL44657,DB00773,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,7153,TOP2A
etoposide,CHEMBL44657,DB00773,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,7155,TOP2B
etoricoxib,CHEMBL416146,DB01628,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O,5743,PTGS2
etorphine,NA,DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,4985,OPRD1
etorphine,NA,DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,4986,OPRK1
etorphine,NA,DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,4988,OPRM1
etorphine,NA,DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,5443,POMC
etorphine,NA,DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,10206,TRIM13
etorphine,NA,DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3,4987,OPRL1
etretinate,CHEMBL464,DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,6257,RXRB
etretinate,CHEMBL464,DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,5916,RARG
etretinate,CHEMBL464,DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,5915,RARB
etretinate,CHEMBL464,DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,6256,RXRA
etretinate,CHEMBL464,DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,5914,RARA
etretinate,CHEMBL464,DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,6258,RXRG
everolimus,CHEMBL1908360,DB01590,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,2475,MTOR
exemestane,CHEMBL1200374,DB00990,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C,1588,CYP19A1
exenatide,CHEMBL414357,NA,Not Found,2740,GLP1R
ezatiostat,CHEMBL2110585,DB05460,CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCC1=CC=CC=C1)C(=O)N[C@@H](C(=O)OCC)C1=CC=CC=C1,2950,GSTP1
ezetimibe,CHEMBL1138,DB00973,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,6646,SOAT1
ezetimibe,CHEMBL1138,DB00973,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,29881,NPC1L1
ezetimibe,CHEMBL1138,DB00973,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,290,ANPEP
ezogabine,CHEMBL41355,DB04953,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,3785,KCNQ2
ezogabine,CHEMBL41355,DB04953,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,3786,KCNQ3
ezogabine,CHEMBL41355,DB04953,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,9132,KCNQ4
ezogabine,CHEMBL41355,DB04953,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,56479,KCNQ5
famotidine,CHEMBL902,NA,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,3274,HRH2
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,4519,CYTB
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,7384,UQCRC1
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,1537,CYC1
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,7385,UQCRC2
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,7388,UQCRH
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,27089,UQCRQ
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,7386,UQCRFS1
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,10975,UQCR11
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,7381,UQCRB
famoxadone,CHEMBL10118,DB07778,C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,29796,UQCR10
farletuzumab,CHEMBL1743016,NA,Not Found,2348,FOLR1
farnesol,CHEMBL25308,DB02509,CC(C)=CCC\C(C)=C/CC\C(C)=C/CO,4129,MAOB
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,2224,FDPS
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,100529261,CHURC1-FNTB
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,2342,FNTB
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,2339,FNTA
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,9453,GGPS1
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3845,KRAS
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5875,RABGGTA
farnesyl diphosphate,CHEMBL69330,DB07780,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5876,RABGGTB
farnesyl thiopyrophosphate,NA,DB04695,[H]\C(CC\C(C)=C(/[H])CSP(O)(=O)OP(O)(O)=O)=C(\C)CCC=C(C)C,9453,GGPS1
farnesyl thiopyrophosphate,NA,DB04695,[H]\C(CC\C(C)=C(/[H])CSP(O)(=O)OP(O)(O)=O)=C(\C)CCC=C(C)C,4598,MVK
fasudil,CHEMBL38380,DB08162,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,6093,ROCK1
fasudil,CHEMBL38380,DB08162,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,5566,PRKACA
fasudil,CHEMBL38380,DB08162,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,5569,PKIA
fasudil,CHEMBL38380,DB08162,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,9475,ROCK2
favid,NA,NA,Not Found,1441,CSF3R
febuxostat,CHEMBL1164729,DB04854,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,7498,XDH
felbamate,CHEMBL1094,DB00949,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,2904,GRIN2B
felbamate,CHEMBL1094,DB00949,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,116443,GRIN3A
felbamate,CHEMBL1094,DB00949,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,2903,GRIN2A
felbinac,CHEMBL413965,DB07477,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,1514,CTSL
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,775,CACNA1C
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,4306,NR3C2
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,781,CACNA2D1
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,8912,CACNA1H
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,7134,TNNC1
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,783,CACNB2
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,779,CACNA1S
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,776,CACNA1D
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,9254,CACNA2D2
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,5153,PDE1B
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,5136,PDE1A
felodipine,CHEMBL1480,DB01023,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,7125,TNNC2
felypressin,CHEMBL1908309,DB00093,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,552,AVPR1A
fencamfamine,CHEMBL7010,DB01463,CCNC1C2CCC(C2)C1C1=CC=CC=C1,6531,SLC6A3
fenfluramine,CHEMBL87493,DB00574,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,3357,HTR2B
fenfluramine,CHEMBL87493,DB00574,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,3358,HTR2C
fenfluramine,CHEMBL87493,DB00574,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,6532,SLC6A4
fenofibrate,CHEMBL672,DB01039,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,5465,PPARA
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,1812,DRD1
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,1816,DRD5
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,150,ADRA2A
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,152,ADRA2C
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,148,ADRA1A
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,151,ADRA2B
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,147,ADRA1B
fenoldopam,CHEMBL588,DB00800,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,146,ADRA1D
fenoprofen,CHEMBL1297,DB00573,CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,5742,PTGS1
fenoprofen,CHEMBL1297,DB00573,CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,5743,PTGS2
fenoterol,CHEMBL32800,DB01288,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,153,ADRB1
fenoterol,CHEMBL32800,DB01288,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,154,ADRB2
fenoterol,CHEMBL32800,DB01288,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,155,ADRB3
fentanyl,CHEMBL596,DB00813,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,4985,OPRD1
fentanyl,CHEMBL596,DB00813,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,4986,OPRK1
fentanyl,CHEMBL596,DB00813,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,4988,OPRM1
feruloyl coenzyme a,NA,DB03923,COC1=CC(\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)=CC(O)=C1O,118881,COMTD1
fesoterodine,CHEMBL1201764,DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,1131,CHRM3
fesoterodine,CHEMBL1201764,DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,1128,CHRM1
fesoterodine,CHEMBL1201764,DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,1133,CHRM5
fesoterodine,CHEMBL1201764,DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,1132,CHRM4
fesoterodine,CHEMBL1201764,DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,1129,CHRM2
fexaramine,CHEMBL192966,DB02545,COC(=O)\C=C\C1=CC(=CC=C1)N(CC1=CC=C(C=C1)C1=CC=C(C=C1)N(C)C)C(=O)C1CCCCC1,9971,NR1H4
fexofenadine,CHEMBL914,DB00950,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,3269,HRH1
fg-9041,CHEMBL155265,DB03759,[O-][N+](=O)C1=C(C=C2NC(=O)C(=O)NC2=C1)[N+]([O-])=O,2891,GRIA2
fibrinolysin,NA,NA,Not Found,5054,SERPINE1
fibrinolysin,NA,NA,Not Found,5328,PLAU
fica,NA,DB03384,FC1=CC2=C(NC(=C2)C(=O)NCCS)C=C1,840,CASP7
