DrugName,DrugID_LSM,DrugID_ChEMBL,DrugID_DrugBank,DrugID_PubChemCID,DrugSMILES,TargetGeneSymbol_Entrez,MechanismOfAction
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rplW,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rplX,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rplY,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmA,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmB,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmC,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmD,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmE,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmF,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmG,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmH,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmI,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpmJ,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsA,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsB,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsC,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsD,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsE,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsF,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsG,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsH,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsI,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsJ,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsK,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsL,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsM,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsN,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsO,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsP,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsQ,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsR,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsS,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsT,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,rpsU,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,ykgM,Bacterial 70S ribosome inhibitor
kanamycin,LSM-5261,CHEMBL1384,DB01172,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,ykgO,Bacterial 70S ribosome inhibitor
ketoprofen,LSM-1955,CHEMBL571,DB01009,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,PTGS1,Cyclooxygenase inhibitor
ketoprofen,LSM-1955,CHEMBL571,DB01009,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,PTGS2,Cyclooxygenase inhibitor
ketorolac,LSM-1526,CHEMBL469,DB00465,3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,PTGS1,Cyclooxygenase inhibitor
ketorolac,LSM-1526,CHEMBL469,DB00465,3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,PTGS2,Cyclooxygenase inhibitor
ketotifen,LSM-2637,CHEMBL534,DB00920,3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,HRH1,Histamine H1 receptor antagonist
ku-0063794,LSM-5754,CHEMBL1078983,NA,16736978,C[C@@H]1CN(C[C@@H](O1)C)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5,MTOR,Serine/threonine-protein kinase mTOR inhibitor
kw-2449,LSM-42803,CHEMBL1908397,NA,11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,ABL1,Tyrosine-protein kinase ABL inhibitor
kw-2449,LSM-42803,CHEMBL1908397,NA,11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,AURKA,Serine/threonine-protein kinase Aurora-A inhibitor
kw-2449,LSM-42803,CHEMBL1908397,NA,11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,AURKB,Serine/threonine-protein kinase Aurora-B inhibitor
kw-2449,LSM-42803,CHEMBL1908397,NA,11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,FLT3,Tyrosine-protein kinase receptor FLT3 inhibitor
KX2-391,LSM-45890,CHEMBL571546,NA,NA,NA,SRC,Tyrosine-protein kinase SRC inhibitor
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRA1A,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRA1B,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRA1D,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRA2A,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRA2B,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRA2C,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRB1,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRB2,Adrenergic receptor antagonist
labetalol,LSM-1282,CHEMBL429,DB00598,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,ADRB3,Adrenergic receptor antagonist
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN10A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN11A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN1A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN2A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN3A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN4A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN5A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN7A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN8A,Sodium channel alpha subunit blocker
lacosamide,LSM-45385,CHEMBL58323,NA,NA,NA,SCN9A,Sodium channel alpha subunit blocker
lamivudine,LSM-5215,CHEMBL141,DB00709,60825,C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,P,DNA polymerase/reverse transcriptase inhibitor
lamivudine,LSM-5215,CHEMBL141,DB00709,60825,C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,pol,Human immunodeficiency virus type 1 reverse transcriptase inhibitor
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN10A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN11A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN1A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN2A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN3A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN4A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN5A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN7A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN8A,Sodium channel alpha subunit blocker
lamotrigine,LSM-4104,CHEMBL741,DB00555,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,SCN9A,Sodium channel alpha subunit blocker
lansoprazole,LSM-5064,CHEMBL480,DB00448,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,ATP4A,Potassium-transporting ATPase inhibitor
lansoprazole,LSM-5064,CHEMBL480,DB00448,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,ATP4B,Potassium-transporting ATPase inhibitor
lapatinib,LSM-1051,CHEMBL554,DB01259,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,EGFR,Epidermal growth factor receptor erbB1 inhibitor
lapatinib,LSM-1051,CHEMBL554,DB01259,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,ERBB2,Receptor protein-tyrosine kinase erbB-2 inhibitor
laropiprant,LSM-45907,CHEMBL426559,NA,NA,NA,PTGDR,Prostanoid DP receptor antagonist
latanoprost,LSM-43170,CHEMBL1051,DB00654,5311221,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O,PTGFR,Prostanoid FP receptor agonist
LCQ-908,LSM-45255,NA,NA,NA,NA,DGAT1,Diacylglycerol O-acyltransferase 1 inhibitor
leflunomide,LSM-3771,CHEMBL960,DB01097,3899,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,DHODH,Dihydroorotate dehydrogenase inhibitor
lenalidomide,LSM-6187,CHEMBL848,DB00480,216326,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,CRBN,CRL4(CRBN) E3 ubiquitin ligase inhibitor
lenalidomide,LSM-6187,CHEMBL848,DB00480,216326,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,CUL4A,CRL4(CRBN) E3 ubiquitin ligase inhibitor
lenalidomide,LSM-6187,CHEMBL848,DB00480,216326,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,DDB1,CRL4(CRBN) E3 ubiquitin ligase inhibitor
lenalidomide,LSM-6187,CHEMBL848,DB00480,216326,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,RBX1,CRL4(CRBN) E3 ubiquitin ligase inhibitor
lenvatinib (E7080),LSM-45581,CHEMBL1289601,NA,NA,NA,FLT1,Vascular endothelial growth factor receptor inhibitor
lenvatinib (E7080),LSM-45581,CHEMBL1289601,NA,NA,NA,FLT4,Vascular endothelial growth factor receptor inhibitor
lenvatinib (E7080),LSM-45581,CHEMBL1289601,NA,NA,NA,KDR,Vascular endothelial growth factor receptor inhibitor
lesinurad,LSM-45661,CHEMBL2105720,NA,NA,NA,SLC22A12,Solute carrier family 22 member 12 inhibitor
lestaurtinib,LSM-1231,CHEMBL603469,NA,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,FLT3,Tyrosine-protein kinase receptor FLT3 inhibitor
lestaurtinib,LSM-1231,CHEMBL603469,NA,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,JAK2,Tyrosine-protein kinase JAK2 inhibitor
lestaurtinib,LSM-1231,CHEMBL603469,NA,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,NTRK1,Nerve growth factor receptor Trk-A inhibitor
lestaurtinib,LSM-1231,CHEMBL603469,NA,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,NTRK2,Neurotrophic tyrosine kinase receptor type 2 inhibitor
lestaurtinib,LSM-1231,CHEMBL603469,NA,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,NTRK3,NT-3 growth factor receptor inhibitor
lestaurtinib,LSM-1231,CHEMBL603469,NA,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,RET,Tyrosine-protein kinase receptor RET inhibitor
letrozole,LSM-3980,CHEMBL1444,DB01006,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,CYP19A1,Cytochrome P450 19A1 inhibitor
levalbuterol,LSM-5480,CHEMBL1002,DB13139,123600,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O,ADRB2,Beta-2 adrenergic receptor agonist
levetiracetam,LSM-5603,CHEMBL1286,DB01202,5284583,CC[C@@H](C(=O)N)N1CCCC1=O,CACNA1B,Voltage-gated N-type calcium channel alpha-1B subunit blocker
levetiracetam,LSM-5603,CHEMBL1286,DB01202,5284583,CC[C@@H](C(=O)N)N1CCCC1=O,SV2A,Synaptic vesicle glycoprotein 2A modulator
levobunolol,LSM-6578,CHEMBL1201237,DB01210,39468,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O,ADRB1,Beta-1 adrenergic receptor antagonist
levobunolol,LSM-6578,CHEMBL1201237,DB01210,39468,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O,ADRB2,Beta-2 adrenergic receptor antagonist
levocetirizine,LSM-5412,CHEMBL1201191,DB06282,1549000,C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl,HRH1,Histamine H1 receptor antagonist
levodopa,LSM-5481,CHEMBL1009,DB01235,6047,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,DRD3,Dopamine D3 receptor agonist
levofloxacin,LSM-5270,CHEMBL33,DB01137,149096,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,gyrA,DNA gyrase inhibitor
levofloxacin,LSM-5270,CHEMBL33,DB01137,149096,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,gyrB,DNA gyrase inhibitor
levofloxacin,LSM-5270,CHEMBL33,DB01137,149096,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,parC,Topoisomerase IV inhibitor
levofloxacin,LSM-5270,CHEMBL33,DB01137,149096,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,parE,Topoisomerase IV inhibitor
levofloxacin,LSM-5270,CHEMBL33,DB01137,149096,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,topB,Topoisomerase IV inhibitor
levomepromazine,LSM-2778,CHEMBL1764,DB01403,72287,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,DRD2,D2-like dopamine receptor antagonist
levomepromazine,LSM-2778,CHEMBL1764,DB01403,72287,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,DRD3,D2-like dopamine receptor antagonist
levomepromazine,LSM-2778,CHEMBL1764,DB01403,72287,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,DRD4,D2-like dopamine receptor antagonist
levonordefrin,LSM-6525,CHEMBL677,DB06707,164739,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,ADRA2A,Adrenergic receptor alpha-2 agonist
levonordefrin,LSM-6525,CHEMBL677,DB06707,164739,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,ADRA2B,Adrenergic receptor alpha-2 agonist
levonordefrin,LSM-6525,CHEMBL677,DB06707,164739,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,ADRA2C,Adrenergic receptor alpha-2 agonist
